family,operation_identity,operation_name,method,path,version,hierarchy_ids,scopes,plan_state,lifecycle_class,official_url,observed_on,evidence_state
Projects,projects-project_comments-get_comment_details,Get Comment Details,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [COMMENTID],ZohoProjects.projects.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#projects-project_comments-get_comment_details,2026-09-01,verified
Projects,projects-project_comments-add_comment,Add Comment,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/comments,v3,[PORTALID]; [PROJECTID],ZohoProjects.projects.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#projects-project_comments-add_comment,2026-09-01,verified
Projects,projects-project_comments-update_comment,Update Comment,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [COMMENTID],ZohoProjects.projects.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#projects-project_comments-update_comment,2026-09-01,verified
Projects,projects-project_comments-delete_comment,Delete Comment,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [COMMENTID],ZohoProjects.projects.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#projects-project_comments-delete_comment,2026-09-01,verified
Projects,projects-project_group-get_all_project_groups,Get All Project Groups,GET,/api/v3/portal/[PORTALID]/project-groups,v3,[PORTALID],ZohoProjects.projectgroups.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#projects-project_group-get_all_project_groups,2026-09-01,verified
Projects,projects-project_group-get_user_s_project_groups,Get User's Project Groups,GET,/api/v3/portal/[PORTALID]/my-project-groups,v3,[PORTALID],ZohoProjects.projectgroups.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#projects-project_group-get_user_s_project_groups,2026-09-01,verified
Projects,projects-project_group-create_project_group,Create Project Group,POST,/api/v3/portal/[PORTALID]/project-groups,v3,[PORTALID],ZohoProjects.projectgroups.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#projects-project_group-create_project_group,2026-09-01,verified
Projects,projects-project_group-update_project_group,Update Project Group,PATCH,/api/v3/portal/[PORTALID]/project-groups/[PROJECT-GROUPID],v3,[PORTALID]; [PROJECT-GROUPID],ZohoProjects.projectgroups.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#projects-project_group-update_project_group,2026-09-01,verified
Projects,projects-project_group-delete_project_group,Delete Project Group,DELETE,/api/v3/portal/[PORTALID]/project-groups/[PROJECT-GROUPID],v3,[PORTALID]; [PROJECT-GROUPID],ZohoProjects.projectgroups.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#projects-project_group-delete_project_group,2026-09-01,verified
Projects,projects-project_export-get_project_export_form,Get Project Export Form,GET,/api/v3/portal/[PORTALID]/projects/export-form,v3,[PORTALID],ZohoProjects.projects.READ,TBD,export,https://projects.zoho.com/api-docs#projects-project_export-get_project_export_form,2026-09-01,verified
Projects,projects-project_export-export_or_schedule_project_export,Export or Schedule Project Export,POST,/api/v3/portal/[PORTALID]/projects/export,v3,[PORTALID],TBD,TBD,export,https://projects.zoho.com/api-docs#projects-project_export-export_or_schedule_project_export,2026-09-01,verified
Projects,projects-project_export-get_project_exports_details,Get Project Exports Details,GET,/api/v3/portal/[PORTALID]/projects/export,v3,[PORTALID],TBD,TBD,export,https://projects.zoho.com/api-docs#projects-project_export-get_project_exports_details,2026-09-01,verified
Projects,projects-project_export-update_project_export,Update Project Export,PATCH,/api/v3/portal/[PORTALID]/projects/export/[EXPORTID],v3,[PORTALID]; [EXPORTID],TBD,TBD,export,https://projects.zoho.com/api-docs#projects-project_export-update_project_export,2026-09-01,verified
Projects,projects-project_export-delete_project_export,Delete Project Export,DELETE,/api/v3/portal/[PORTALID]/projects/export/[EXPORTID],v3,[PORTALID]; [EXPORTID],TBD,TBD,export,https://projects.zoho.com/api-docs#projects-project_export-delete_project_export,2026-09-01,verified
Phases,phases-get_phases,Get Phases,GET,/api/v3/portal/[PORTALID]/phases,v3,[PORTALID],ZohoProjects.milestones.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-get_phases,2026-09-01,verified
Phases,phases-get_project_phases,Get Project Phases,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases,v3,[PORTALID]; [PROJECTID],ZohoProjects.milestones.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-get_project_phases,2026-09-01,verified
Phases,phases-get_phase_details,Get Phase Details,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID],v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-get_phase_details,2026-09-01,verified
Phases,phases-create_phase,Create Phase,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases,v3,[PORTALID]; [PROJECTID],ZohoProjects.milestones.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-create_phase,2026-09-01,verified
Phases,phases-update_phase,Update Phase,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID],v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-update_phase,2026-09-01,verified
Phases,phases-delete_phase,Delete Phase,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID],v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-delete_phase,2026-09-01,verified
Phases,phases-move_phase,Move Phase,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/move,v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.UPDATE,TBD,move,https://projects.zoho.com/api-docs#phases-move_phase,2026-09-01,verified
Phases,phases-clone_phase,Clone Phase,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/clone,v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.CREATE,TBD,clone,https://projects.zoho.com/api-docs#phases-clone_phase,2026-09-01,verified
Phases,phases-get_activities,Get Activities,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/activities,v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.portals.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-get_activities,2026-09-01,verified
Phases,phases-get_status_transition,Get Status Transition,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/status-timeline,v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.READ,TBD,blueprint-or-status-transition,https://projects.zoho.com/api-docs#phases-get_status_transition,2026-09-01,verified
Phases,phases-phase_followers-get_followers,Get Followers,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/followers,v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.READ,TBD,follow,https://projects.zoho.com/api-docs#phases-phase_followers-get_followers,2026-09-01,verified
Phases,phases-phase_followers-add_followers,Add Followers,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/follow,v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.CREATE,TBD,follow,https://projects.zoho.com/api-docs#phases-phase_followers-add_followers,2026-09-01,verified
Phases,phases-phase_followers-remove_followers,Remove Followers,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/unfollow,v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.DELETE,TBD,unfollow,https://projects.zoho.com/api-docs#phases-phase_followers-remove_followers,2026-09-01,verified
Phases,phases-phase_comments-get_comments,Get Comments,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/comments,v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-phase_comments-get_comments,2026-09-01,verified
Phases,phases-phase_comments-add_comment,Add Comment,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/comments,v3,[PORTALID]; [PROJECTID]; [PHASEID],ZohoProjects.milestones.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-phase_comments-add_comment,2026-09-01,verified
Phases,phases-phase_comments-update_comment,Update Comment,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [PHASEID]; [COMMENTID],ZohoProjects.milestones.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-phase_comments-update_comment,2026-09-01,verified
Phases,phases-phase_comments-delete_comment,Delete Comment,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/phases/[PHASEID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [PHASEID]; [COMMENTID],ZohoProjects.milestones.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#phases-phase_comments-delete_comment,2026-09-01,verified
Issues,issues-get_issues,Get Issues,GET,/api/v3/portal/[PORTALID]/issues,v3,[PORTALID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-get_issues,2026-09-01,verified
Issues,issues-get_project_issues,Get Project Issues,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues,v3,[PORTALID]; [PROJECTID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-get_project_issues,2026-09-01,verified
Issues,issues-get_issue_details,Get Issue Details,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID],v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-get_issue_details,2026-09-01,verified
Issues,issues-create_issue,Create Issue,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues,v3,[PORTALID]; [PROJECTID],ZohoProjects.bugs.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-create_issue,2026-09-01,verified
Issues,issues-update_issue,Update Issue,PATCH,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID],v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-update_issue,2026-09-01,verified
Issues,issues-delete_issue,Delete Issue,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID],v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-delete_issue,2026-09-01,verified
Issues,issues-get_issue_description,Get Issue Description,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/description,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-get_issue_description,2026-09-01,verified
Issues,issues-move_issue,Move Issue,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/move,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.CREATE,TBD,move,https://projects.zoho.com/api-docs#issues-move_issue,2026-09-01,verified
Issues,issues-clone_issue,Clone Issue,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/clone,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.CREATE,TBD,clone,https://projects.zoho.com/api-docs#issues-clone_issue,2026-09-01,verified
Issues,issues-get_activities,Get Activities,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/activities,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-get_activities,2026-09-01,verified
Issues,issues-get_status_transition,Get Status Transition,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/statustransition,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,blueprint-or-status-transition,https://projects.zoho.com/api-docs#issues-get_status_transition,2026-09-01,contradictory
Issues,issues-get_status_transition,Get Status Transition,GET,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/status-timeline,v3.1,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,blueprint-or-status-transition,https://projects.zoho.com/api-docs#issues-get_status_transition,2026-09-01,contradictory
Issues,issues-issue_linking-get_linked_issues,Get Linked Issues,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/linkedissues,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,link,https://projects.zoho.com/api-docs#issues-issue_linking-get_linked_issues,2026-09-01,contradictory
Issues,issues-issue_linking-link_issues,Link Issues,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/link,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.CREATE,TBD,link,https://projects.zoho.com/api-docs#issues-issue_linking-link_issues,2026-09-01,contradictory
Issues,issues-issue_linking-bulk_link_issues,Bulk Link Issues,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/bulk-link-bugs,v3,[PORTALID]; [PROJECTID],ZohoProjects.bugs.CREATE,TBD,link,https://projects.zoho.com/api-docs#issues-issue_linking-bulk_link_issues,2026-09-01,verified
Issues,issues-issue_linking-update_link_type,Update Link Type,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/link/[LINKID],v3,[PORTALID]; [PROJECTID]; [ISSUEID]; [LINKID],ZohoProjects.bugs.UPDATE,TBD,link,https://projects.zoho.com/api-docs#issues-issue_linking-update_link_type,2026-09-01,verified
Issues,issues-issue_linking-unlink_issues,Unlink Issues,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/link/[LINKID],v3,[PORTALID]; [PROJECTID]; [ISSUEID]; [LINKID],ZohoProjects.bugs.UPDATE,TBD,unlink,https://projects.zoho.com/api-docs#issues-issue_linking-unlink_issues,2026-09-01,contradictory
Issues,issues-issue_linking-get_linked_issues,Get Linked Issues,GET,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/linked-issues,v3.1,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,link,https://projects.zoho.com/api-docs#issues-issue_linking-get_linked_issues,2026-09-01,contradictory
Issues,issues-issue_linking-link_issues,Link Issues,POST,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issue-links,v3.1,[PORTALID]; [PROJECTID],ZohoProjects.bugs.CREATE,TBD,link,https://projects.zoho.com/api-docs#issues-issue_linking-link_issues,2026-09-01,contradictory
Issues,issues-issue_linking-unlink_issues,Unlink Issues,DELETE,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issue-links,v3.1,[PORTALID]; [PROJECTID],ZohoProjects.bugs.DELETE,TBD,unlink,https://projects.zoho.com/api-docs#issues-issue_linking-unlink_issues,2026-09-01,contradictory
Issues,issues-issue_linking-change_link_type,Change Link Type,PATCH,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues-links/[ISSUES-LINKID],v3.1,[PORTALID]; [PROJECTID]; [ISSUES-LINKID],ZohoProjects.bugs.UPDATE,TBD,link,https://projects.zoho.com/api-docs#issues-issue_linking-change_link_type,2026-09-01,verified
Issues,issues-issue_task_mapping-get_associated_issues_from_portal,Get Associated Issues From Portal,GET,/api/v3/portal/[PORTALID]/issues/associated-tasks,v3,[PORTALID],ZohoProjects.tasks.READ,TBD,associate,https://projects.zoho.com/api-docs#issues-issue_task_mapping-get_associated_issues_from_portal,2026-09-01,verified
Issues,issues-issue_task_mapping-get_associated_tasks_from_project,Get Associated Tasks From Project,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/associated-tasks,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,associate,https://projects.zoho.com/api-docs#issues-issue_task_mapping-get_associated_tasks_from_project,2026-09-01,verified
Issues,issues-issue_task_mapping-associate_tasks,Associate Tasks,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/associate-tasks,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.UPDATE,TBD,associate,https://projects.zoho.com/api-docs#issues-issue_task_mapping-associate_tasks,2026-09-01,verified
Issues,issues-issue_task_mapping-bulk_associate_tasks,Bulk Associate Tasks,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/bulk-associate-tasks,v3,[PORTALID]; [PROJECTID],ZohoProjects.bugs.UPDATE,TBD,associate,https://projects.zoho.com/api-docs#issues-issue_task_mapping-bulk_associate_tasks,2026-09-01,verified
Issues,issues-issue_task_mapping-disassociate_task,Disassociate Task,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/task/[TASKID],v3,[PORTALID]; [PROJECTID]; [ISSUEID]; [TASKID],ZohoProjects.bugs.UPDATE,TBD,disassociate,https://projects.zoho.com/api-docs#issues-issue_task_mapping-disassociate_task,2026-09-01,verified
Issues,issues-issue_task_mapping-get_associated_tasks_for_an_issue,Get Associated Tasks for an Issue,GET,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/associated-tasks,v3.1,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,associate,https://projects.zoho.com/api-docs#issues-issue_task_mapping-get_associated_tasks_for_an_issue,2026-09-01,verified
Issues,issues-issue_task_mapping-get_associated_issues_for_a_task,Get Associated Issues for a Task,GET,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/tasks/[TASKID]/associated-issues,v3.1,[PORTALID]; [PROJECTID]; [TASKID],ZohoProjects.bugs.READ,TBD,associate,https://projects.zoho.com/api-docs#issues-issue_task_mapping-get_associated_issues_for_a_task,2026-09-01,verified
Issues,issues-issue_task_mapping-link_tasks_to_issues,Link Tasks to Issues,POST,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/task-issue-mapping,v3.1,[PORTALID]; [PROJECTID],ZohoProjects.bugs.CREATE,TBD,link,https://projects.zoho.com/api-docs#issues-issue_task_mapping-link_tasks_to_issues,2026-09-01,verified
Issues,issues-issue_task_mapping-unlink_tasks_from_issues,Unlink Tasks from Issues,DELETE,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/task-issue-mapping,v3.1,[PORTALID]; [PROJECTID],ZohoProjects.bugs.DELETE,TBD,unlink,https://projects.zoho.com/api-docs#issues-issue_task_mapping-unlink_tasks_from_issues,2026-09-01,verified
Issues,issues-issue_resolution-get_resolution,Get Resolution,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/resolution,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_resolution-get_resolution,2026-09-01,contradictory
Issues,issues-issue_resolution-add_resolution,Add Resolution,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/resolution,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_resolution-add_resolution,2026-09-01,contradictory
Issues,issues-issue_resolution-update_resolution,Update Resolution,PUT,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/resolution,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_resolution-update_resolution,2026-09-01,contradictory
Issues,issues-issue_resolution-delete_resolution,Delete Resolution,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/resolution,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_resolution-delete_resolution,2026-09-01,contradictory
Issues,issues-issue_resolution-get_resolution,Get Resolution,GET,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/resolution,v3.1,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_resolution-get_resolution,2026-09-01,contradictory
Issues,issues-issue_resolution-add_resolution,Add Resolution,POST,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/resolution,v3.1,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_resolution-add_resolution,2026-09-01,contradictory
Issues,issues-issue_resolution-update_resolution,Update Resolution,PATCH,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/resolution,v3.1,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.UPDATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_resolution-update_resolution,2026-09-01,contradictory
Issues,issues-issue_resolution-delete_resolution,Delete Resolution,DELETE,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/resolution,v3.1,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.DELETE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_resolution-delete_resolution,2026-09-01,contradictory
Issues,issues-issue_followers-get_followers,Get Followers,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/followers,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,follow,https://projects.zoho.com/api-docs#issues-issue_followers-get_followers,2026-09-01,verified
Issues,issues-issue_followers-follow_issue,Follow Issue,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/followers,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.CREATE,TBD,follow,https://projects.zoho.com/api-docs#issues-issue_followers-follow_issue,2026-09-01,verified
Issues,issues-issue_followers-remove_followers,Remove Followers,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/followers,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.DELETE,TBD,unfollow,https://projects.zoho.com/api-docs#issues-issue_followers-remove_followers,2026-09-01,verified
Issues,issues-issue_followers-get_followers_of_an_issue,Get Followers of an Issue,GET,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/followers,v3.1,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,follow,https://projects.zoho.com/api-docs#issues-issue_followers-get_followers_of_an_issue,2026-09-01,verified
Issues,issues-issue_followers-follow_an_issue,Follow an Issue,POST,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/follow,v3.1,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.CREATE,TBD,follow,https://projects.zoho.com/api-docs#issues-issue_followers-follow_an_issue,2026-09-01,verified
Issues,issues-issue_followers-unfollow_an_issue,Unfollow an Issue,POST,/api/v3.1/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/unfollow,v3.1,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.DELETE,TBD,unfollow,https://projects.zoho.com/api-docs#issues-issue_followers-unfollow_an_issue,2026-09-01,verified
Issues,issues-issue_custom_views-get_custom_views,Get Custom Views,GET,/api/v3/portal/[PORTALID]/issues/customviews,v3,[PORTALID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_custom_views-get_custom_views,2026-09-01,verified
Issues,issues-issue_custom_views-get_project_custom_views,Get Project Custom Views,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/customviews,v3,[PORTALID]; [PROJECTID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_custom_views-get_project_custom_views,2026-09-01,verified
Issues,issues-issue_custom_views-get_custom_view_details_from_project,Get Custom View Details From Project,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/customviews/[CUSTOMVIEWID],v3,[PORTALID]; [PROJECTID]; [CUSTOMVIEWID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_custom_views-get_custom_view_details_from_project,2026-09-01,verified
Issues,issues-issue_attachment-get_attachments,Get Attachments,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/attachments,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_attachment-get_attachments,2026-09-01,verified
Issues,issues-issue_attachment-associate_attachments,Associate Attachments,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/attachments,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.UPDATE,TBD,associate,https://projects.zoho.com/api-docs#issues-issue_attachment-associate_attachments,2026-09-01,verified
Issues,issues-issue_attachment-disassociate_attachment,Disassociate Attachment,DELETE,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/attachments/[ATTACHMENTID],v3,[PORTALID]; [PROJECTID]; [ISSUEID]; [ATTACHMENTID],ZohoProjects.bugs.UPDATE,TBD,disassociate,https://projects.zoho.com/api-docs#issues-issue_attachment-disassociate_attachment,2026-09-01,verified
Issues,issues-issue_comments-get_comments,Get Comments,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/comments,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_comments-get_comments,2026-09-01,verified
Issues,issues-issue_comments-get_comment,Get Comment,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/comments/[COMMENTID],v3,[PORTALID]; [PROJECTID]; [ISSUEID]; [COMMENTID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_comments-get_comment,2026-09-01,verified
Issues,issues-issue_comments-get_attachment,Get Attachment,GET,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/attachments/comments,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.READ,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_comments-get_attachment,2026-09-01,verified
Issues,issues-issue_comments-add_comment,Add Comment,POST,/api/v3/portal/[PORTALID]/projects/[PROJECTID]/issues/[ISSUEID]/comments,v3,[PORTALID]; [PROJECTID]; [ISSUEID],ZohoProjects.bugs.CREATE,TBD,not-lifecycle,https://projects.zoho.com/api-docs#issues-issue_comments-add_comment,2026-09-01,verified
